Event,Date,Region,Netplay,Version,P1Name,P1Char1,P1Char2,P1Char3,P2Name,P2Char1,P2Char2,P2Char3,URL
Skullgirls OCE Ranbats,2019-12-20,Oceania,1,2E+ Final,Ramsnacks,MF,PW,BB,Drip,MF,PS,N,https://youtu.be/QjsCoHi5wy8?t=4464
Skullgirls OCE Ranbats,2019-12-20,Oceania,1,2E+ Final,Mao,DB,BB,PC,SeaJay,CE,DB,BB,https://youtu.be/QjsCoHi5wy8?t=4985
Skullgirls OCE Ranbats,2019-12-20,Oceania,1,2E+ Final,Ramsnacks,MF,PW,BB,Villyness,PC,N,N,https://youtu.be/QjsCoHi5wy8?t=5553
Skullgirls OCE Ranbats,2019-12-20,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Ramsnacks,MF,PW,BB,https://youtu.be/QjsCoHi5wy8?t=5954
Skullgirls OCE Ranbats,2019-12-20,Oceania,1,2E+ Final,Mao,DB,BB,PC,SeaJay,CE,DB,BB,https://youtu.be/QjsCoHi5wy8?t=6675
Skullgirls OCE Ranbats,2019-12-20,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Mao,DB,BB,PC,https://youtu.be/QjsCoHi5wy8?t=7459
Casual Matches,2019-12-20,North America,1,2E+ Final,PME,MF,PW,RF,Wingit,PC,N,N,https://youtu.be/BXyv8uEwiyw
Casual Matches,2019-12-20,North America,1,2E+ Final,Wingit,SQ,N,N,Consarn,PS,BB,N,https://youtu.be/YdAObKL8ID0
Casual Matches,2019-12-19,North America,1,2E+ Final,Wingit,PC,N,N,Wingzero,FI,N,N,https://youtu.be/y2MJ4K7vJe4
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Hime,DB,PC,BB,Meduka,FI,DB,FU,https://youtu.be/4G9G7Aw1ITM?t=204s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Alphy,PW,PC,BB,Joe Blade,SQ,BB,N,https://youtu.be/4G9G7Aw1ITM?t=874s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Tiago,BW,CE,N,Laggie,MF,DB,CE,https://youtu.be/4G9G7Aw1ITM?t=2145s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,noaa,PS,DB,N,Alphy,PW,PC,BB,https://youtu.be/4G9G7Aw1ITM?t=2928s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Plaxcaster,CE,BB,N,Telemarketing,EL,PS,DB,https://youtu.be/4G9G7Aw1ITM?t=3550s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Laggie,MF,DB,CE,Receita Federal,DB,PC,BB,https://youtu.be/4G9G7Aw1ITM?t=4447s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,noaa,PS,DB,N,Plaxcaster,CE,BB,N,https://youtu.be/4G9G7Aw1ITM?t=5178s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Meduka,FU,DB,N,Tiago,BW,CE,N,https://youtu.be/4G9G7Aw1ITM?t=6040s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Tiago,BW,CE,N,Plaxcaster,CE,BB,N,https://youtu.be/4G9G7Aw1ITM?t=6595s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,noaa,PS,DB,N,Receita Federal,DB,PC,BB,https://youtu.be/4G9G7Aw1ITM?t=7110s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Telemarketing,EL,PS,DB,Laggie,MF,DB,CE,https://youtu.be/4G9G7Aw1ITM?t=8045s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Laggie,MF,DB,CE,Tiago,BW,CE,N,https://youtu.be/4G9G7Aw1ITM?t=8655s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,Tiago,BW,CE,N,noaa,PS,DB,N,https://youtu.be/4G9G7Aw1ITM?t=9435s
Brasil Special Showdown,2019-12-19,South America,1,2E+ Final,noaa,PS,DB,N,Receita Federal,DB,PC,BB,https://youtu.be/4G9G7Aw1ITM?t=10210s
Casual Matches,2019-12-18,North America,1,2E+ Final,Wingit,PC,N,N,Mocktopus,CE,BB,N,https://youtu.be/qLsS9215nI0
Casual Matches,2019-12-17,North America,1,2E,Wingit,CE,N,N,Quantum Infinite,RF,N,N,https://youtu.be/2HeRRTk7X_8?t=114
Casual Matches,2019-12-17,North America,1,2E+ Final,Wingit,PC,N,N,FuLLBLeeD,MF,EL,BB,https://youtu.be/fIih08HFcQ8
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,Maul,BW,BB,N,ClawsomeBombs,MF,EL,N,https://youtu.be/tRs8W_mkcEk?t=6m19s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,Maul,BW,BB,N,BoatsandJoes,MF,N,N,https://youtu.be/auwMly_BJZQ?t=25s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,Maul,BW,BB,N,Sandy,BW,RF,CE,https://youtu.be/vAeGvv0Gtdk
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,BoatsandJoes,MF,N,N,gelato,PS,DB,CE,https://youtu.be/UgM0xmKUets?t=58s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,gelato,PS,DB,CE,Poyo,PC,RF,N,https://youtu.be/aK0zTZ73JQc?t=1m35s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,gelato,PS,DB,CE,ncv,PS,PW,DB,https://youtu.be/W0pHnsJZDSc?t=34s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,Maul,BW,BB,N,Poyo,PC,RF,N,https://youtu.be/ic_kmHA4Syg?t=7s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,Zenan,PW,DB,N,gelato,PS,DB,CE,https://youtu.be/TXVbZ125toY
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,Zenan,PW,DB,N,Poyo,PC,RF,N,https://youtu.be/if8Yzfawu2c?t=16s
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,VictorE,VA,DB,FU,Poyo,PC,RF,N,https://youtu.be/wrK_sjaPCN0
Ignite FGC Meetups,2019-12-16,North America,0,2E+ Final,ncv,PS,PW,DB,gelato,PS,DB,CE,https://youtu.be/nI11Emygxzw
Casual Matches,2019-12-16,North America,1,2E+ Final,Bacon,BW,N,N,Wingit,PC,N,N,https://youtu.be/6AbP9n_TjCg
Casual Matches,2019-12-14,North America,1,2E+ Final,Wingit,PC,N,N,PME,RF,PW,MF,https://youtu.be/ZJi66ps4DtQ
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Makinami,VA,N,N,Drip,MF,N,N,https://youtu.be/eqmcui9k_6A?t=1057
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Mao,DB,BB,PC,Dema,VA,FU,N,https://youtu.be/eqmcui9k_6A?t=1645
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Hagith,MF,BW,N,Drip,MF,N,N,https://youtu.be/eqmcui9k_6A?t=2281
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Villyness,PC,N,N,chimps,FI,BB,N,https://youtu.be/eqmcui9k_6A?t=2888
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,cobalt,FI,PS,N,roshy,SQ,RF,BB,https://youtu.be/eqmcui9k_6A?t=3332
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Drip,MF,N,N,Mao,DB,BB,PC,https://youtu.be/eqmcui9k_6A?t=3827
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,roshy,SQ,RF,BB,chimps,PS,FI,BB,https://youtu.be/eqmcui9k_6A?t=4260
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Drip,MF,N,N,cobalt,FI,PS,N,https://youtu.be/eqmcui9k_6A?t=5156
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,chimps,PS,FI,BB,Mao,DB,BB,PC,https://youtu.be/eqmcui9k_6A?t=5780
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,Hagith,MF,BW,N,cobalt,PS,FI,N,https://youtu.be/eqmcui9k_6A?t=6491
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,chimps,PS,FI,BB,cobalt,PS,FI,N,https://youtu.be/eqmcui9k_6A?t=7351
Skullgirls OCE Ranbats,2019-12-13,Oceania,1,2E+ Final,chimps,PS,FI,BB,Mao,DB,BB,PC,https://youtu.be/eqmcui9k_6A?t=7823
Casual Matches,2019-12-13,North America,1,2E+ Final,MrGodface,FI,BW,N,Wingit,PC,N,N,https://youtu.be/Fz4IAlxolIg
Casual Matches,2019-12-12,North America,1,2E+ Final,TMO,MF,EL,N,Wingit,PC,N,N,https://youtu.be/Z-k2J-Qg6UE
Casual Matches,2019-12-11,North America,1,2E+ Final,Omen,FI,N,N,Wingit,PC,N,N,https://youtu.be/Oi9BLqYIp4I
Causal Matches,2019-12-10,North America,1,2E+ Final,Mocktopus,MF,BB,N,Wingit,PC,N,N,https://youtu.be/EeXiBUV8q4U
Skullgirls OCE Danisen,2019-12-09,Oceania,1,2E+ Final,Enhasiac,VA,N,N,Villyness,PC,N,N,https://youtu.be/ytzl-VdOZgo?t=5
Skullgirls OCE Danisen,2019-12-09,Oceania,1,2E+ Final,Bizzy,CE,EL,N,cobalt,PS,FI,N,https://youtu.be/ytzl-VdOZgo?t=426
Skullgirls OCE Danisen,2019-12-09,Oceania,1,2E+ Final,Mao,DB,BB,PC,Dema,VA,FU,N,https://youtu.be/ytzl-VdOZgo?t=1204
Casual Matches,2019-12-09,North America,1,2E+ Final,Wingit,PC,N,N,Kage,FI,N,N,https://youtu.be/SFUGT8TVh4U
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Kima,RF,PW,PS,https://youtu.be/80F-XMauN_w?t=42s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,noaa,PS,DB,N,https://youtu.be/80F-XMauN_w?t=1050s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Laggie,MF,DB,CE,https://youtu.be/80F-XMauN_w?t=2508s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Hime,DB,PC,BB,https://youtu.be/80F-XMauN_w?t=4135s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Shovel,PC,RF,N,https://youtu.be/80F-XMauN_w?t=5265s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Calexe,DB,SQ,EL,https://youtu.be/80F-XMauN_w?t=6563s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Jorge,PC,BW,BB,https://youtu.be/80F-XMauN_w?t=7755s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,CaioLugon,MF,CE,N,https://youtu.be/80F-XMauN_w?t=9358s
"Kumite, Receita Federal",2019-12-09,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Acido,DB,FU,FI,https://youtu.be/80F-XMauN_w?t=10634s
Casual Matches,2019-12-08,North America,1,2E+ Final,Wingit,PC,N,N,Lawnba,FU,PS,PC,https://youtu.be/LPadWdN02mQ
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Sania_NooBassOFF,EL,FI,N,Ranger,VA,FI,CE,https://youtu.be/wr3Y3zO4A_k?t=446
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Desolator228,PS,CE,N,Jantake,BW,N,N,https://youtu.be/wr3Y3zO4A_k?t=1124
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,TheRussianTanker,CE,N,N,Ranger,CE,N,N,https://youtu.be/wr3Y3zO4A_k?t=1751
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Desolator228,PS,N,N,TheRussianTanker,CE,N,N,https://youtu.be/wr3Y3zO4A_k?t=2359
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Jantake,BW,N,N,Mr. Bors,PW,DB,PS,https://youtu.be/wr3Y3zO4A_k?t=3151
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Ranger,VA,FI,CE,Mr. Bors,PW,DB,PS,https://youtu.be/wr3Y3zO4A_k?t=3647
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Sania_NooBassOFF,EL,FI,N,Jantake,BW,N,N,https://youtu.be/wr3Y3zO4A_k?t=4458
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Sania_NooBassOFF,EL,FI,N,Desolator228,PS,N,N,https://youtu.be/wr3Y3zO4A_k?t=4980
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Sania_NooBassOFF,EL,FI,N,Mr. Bors,PW,DB,PS,https://youtu.be/wr3Y3zO4A_k?t=5778
Winter Rumble 2019,2019-12-08,Europe,0,2E+ Final,Ranger,VA,FI,CE,Mr. Bors,PW,DB,PS,https://youtu.be/wr3Y3zO4A_k?t=6272
Casual Matches,2019-12-07,North America,1,2E+ Final,Wingit,PC,N,N,Adeveis,VA,PC,PS,https://youtu.be/gH_4g8zcJ9w
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Dylan,VA,PS,N,roshy,SQ,RF,BB,https://youtu.be/ZuKCNsxA7_0?t=1026
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Villyness,PC,N,N,Age,CE,BB,EL,https://youtu.be/ZuKCNsxA7_0?t=1619
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,cobalt,PS,FI,N,cynthi,VA,EL,N,https://youtu.be/ZuKCNsxA7_0?t=2116
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Bizzy,EL,N,N,Drip,MF,N,N,https://youtu.be/ZuKCNsxA7_0?t=3198
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Age,CE,BB,EL,cobalt,PS,FI,N,https://youtu.be/ZuKCNsxA7_0?t=3921
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,Bizzy,EL,N,N,https://youtu.be/ZuKCNsxA7_0?t=4496
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,cobalt,FI,PS,N,Drip,MF,N,N,https://youtu.be/ZuKCNsxA7_0?t=5342
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Bizzy,EL,N,N,Villyness,PC,N,N,https://youtu.be/ZuKCNsxA7_0?t=6080
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Age,CE,BB,EL,Kaduseon,PC,BB,N,https://youtu.be/ZuKCNsxA7_0?t=6627
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Drip,MF,N,N,Bizzy,CE,EL,N,https://youtu.be/ZuKCNsxA7_0?t=7286
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Age,CE,BB,EL,Drip,MF,N,N,https://youtu.be/ZuKCNsxA7_0?t=8211
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,Age,CE,BB,EL,https://youtu.be/ZuKCNsxA7_0?t=9116
Skullgirls OCE Ranbats,2019-12-06,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,Age,CE,BB,EL,https://youtu.be/ZuKCNsxA7_0?t=9667
Casual Matches,2019-12-06,Europe,0,2E+ Final,SeaJay,CE,DB,BB,Bigtonney,SQ,BB,N,https://www.youtube.com/watch?v=9CQ7Hn_hrjQ
Casual Matches,2019-12-06,Europe,1,2E+ Final,SeaJay,CE,DB,BB,Toffel,MF,SQ,PC,https://www.youtube.com/watch?v=gNoq-LqmbcE
Casual Matches,2019-12-06,Europe,1,2E+ Final,SeaJay,CE,DB,BB,Mandarinen,DB,BB,RF,https://www.youtube.com/watch?v=WIrr59fJddU
Casual Matches,2019-12-06,Europe,1,2E+ Final,SeaJay,CE,DB,BB,Magic,CE,BW,BB,https://www.youtube.com/watch?v=Nu1Iq92L_BQ
Casual Matches,2019-12-06,North America,1,2E+ Final,Nano,BB,N,N,Wingit,PC,N,N,https://youtu.be/kMt8pC7GAf0
Casual Matches,2019-12-04,North America,1,2E+ Final,Wingit,PC,N,N,Keith,FI,DB,N,https://youtu.be/WYm2OYx3QDQ
Casual Matches,2019-12-03,North America,1,2E+ Final,Wingit,PC,N,N,TODavis,FI,N,N,https://youtu.be/MFHjOxp1cPI
Skullgirls OCE Danisen,2019-12-02,Oceania,1,2E+ Final,cobalt,PS,FI,N,Villyness,PC,N,N,https://youtu.be/lHo7-E1VZyQ?t=1623
Skullgirls OCE Danisen,2019-12-02,Oceania,1,2E+ Final,Enhasiac,VA,RF,N,Dema,VA,FU,N,https://youtu.be/lHo7-E1VZyQ?t=2498
Skullgirls OCE Danisen,2019-12-02,Oceania,1,2E+ Final,Drip,MF,N,N,Bizzy,EL,CE,N,https://youtu.be/lHo7-E1VZyQ?t=3002
Skullgirls OCE Danisen,2019-12-02,Oceania,1,2E+ Final,Mao,DB,BB,PC,CM,PW,BB,N,https://youtu.be/lHo7-E1VZyQ?t=3737
Casual Matches,2019-12-02,North America,1,2E+ Final,Wingit,PC,N,N,PME,RF,PW,MF,https://youtu.be/w4qGdRdWR3Q
Skullgirls OCE Danisen,2019-12-02,Oceania,1,2E+ Final,chimps,PS,FI,BB,RiskyCD,VA,CE,N,https://youtu.be/lHo7-E1VZyQ?t=6
York Street Battles,2019-11-30,Oceania,0,2E+ Final,Dylan,VA,PS,N,trish,BW,BB,N,https://youtu.be/40aMr2z9Pe4
York Street Battles,2019-11-30,Oceania,0,2E+ Final,Hinoko,CE,BB,N,Kaduseon,PC,BB,N,https://youtu.be/40aMr2z9Pe4?t=269
York Street Battles,2019-11-30,Oceania,0,2E+ Final,No Funny Name,FI,CE,BB,Murix,BB,EL,N,https://youtu.be/40aMr2z9Pe4?t=544
York Street Battles,2019-11-30,Oceania,0,2E+ Final,Murix,BB,EL,N,Hinoko,CE,BB,N,https://youtu.be/40aMr2z9Pe4?t=954
York Street Battles,2019-11-30,Oceania,0,2E+ Final,No Funny Name,FI,CE,BB,Kaduseon,PC,BB,N,https://youtu.be/40aMr2z9Pe4?t=1539
York Street Battles,2019-11-30,Oceania,0,2E+ Final,No Funny Name,FI,CE,BB,Dylan,VA,PS,N,https://youtu.be/40aMr2z9Pe4?t=1977
York Street Battles,2019-11-30,Oceania,0,2E+ Final,trish,BW,BB,N,Murix,BB,EL,N,https://youtu.be/40aMr2z9Pe4?t=2560
York Street Battles,2019-11-30,Oceania,0,2E+ Final,No Funny Name,FI,CE,BB,trish,BW,BB,N,https://youtu.be/40aMr2z9Pe4?t=2980
York Street Battles,2019-11-30,Oceania,0,2E+ Final,trish,BW,BB,N,Kaduseon,PC,BB,N,https://youtu.be/40aMr2z9Pe4?t=3998
Casual Matches,2019-11-30,North America,1,2E+ Final,Leafer,PC,MF,N,Wingit,PC,N,N,https://youtu.be/vuoZGwJ806g
York Street Battles,2019-11-30,Oceania,0,2E+ Final,RiskyCD,VA,CE,N,trish,BW,BB,N,https://youtu.be/40aMr2z9Pe4?t=1269
York Street Battles,2019-11-30,Oceania,0,2E+ Final,RiskyCD,VA,CE,N,Kaduseon,PC,BB,N,https://youtu.be/40aMr2z9Pe4?t=3502
York Street Battles,2019-11-30,Oceania,0,2E+ Final,RiskyCD,VA,CE,N,Kaduseon,PC,BB,N,https://youtu.be/40aMr2z9Pe4?t=4419
York Street Battles,2019-11-30,Oceania,0,2E+ Final,RiskyCD,VA,CE,N,Kaduseon,PC,BB,N,https://youtu.be/40aMr2z9Pe4?t=4897
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,ZoraKai,CE,FU,N,No Funny Name,FI,CE,BB,https://youtu.be/qLqRCFP1c7c?t=440
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,Hinoko,CE,BB,N,Drip,MF,N,N,https://youtu.be/qLqRCFP1c7c?t=996
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,Drip,MF,N,N,Mao,DB,BB,PC,https://youtu.be/qLqRCFP1c7c?t=1299
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,trish,CE,BW,BB,No Funny Name,FI,CE,BB,https://youtu.be/qLqRCFP1c7c?t=2229
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,cynthi,VA,EL,N,chimps,FI,PS,BB,https://youtu.be/qLqRCFP1c7c?t=3484
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,Mao,DB,BB,PC,No Funny Name,FI,CE,BB,https://youtu.be/qLqRCFP1c7c?t=4202
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,cynthi,VA,EL,N,No Funny Name,FI,CE,BB,https://youtu.be/qLqRCFP1c7c?t=5498
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,chimps,PS,FI,BB,Mao,DB,BB,PC,https://youtu.be/qLqRCFP1c7c?t=6673
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,chimps,PS,FI,BB,No Funny Name,FI,CE,BB,https://youtu.be/qLqRCFP1c7c?t=8092
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Mao,DB,BB,PC,https://youtu.be/qLqRCFP1c7c?t=9099
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,RiskyCD,VA,CE,N,chimps,PS,FI,BB,https://youtu.be/qLqRCFP1c7c?t=4703
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,RiskyCD,VA,CE,N,Bizzy,CE,EL,N,https://youtu.be/qLqRCFP1c7c?t=6149
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,RiskyCD,VA,CE,N,No Funny Name,FI,CE,BB,https://youtu.be/qLqRCFP1c7c?t=7285
Skullgirls OCE Ranbats,2019-11-29,Oceania,1,2E+ Final,Villyness,PC,N,N,RiskyCD,VA,CE,N,https://youtu.be/qLqRCFP1c7c?t=1886
Skullgirls OCE Danisen,2019-11-28,Oceania,1,2E+ Final,Dema,PC,FU,N,Hagith,MF,BW,N,https://youtu.be/Lahf-FNC53g?t=2
Skullgirls OCE Danisen,2019-11-28,Oceania,1,2E+ Final,Carriage,RF,N,N,No Funny Name,FI,CE,BB,https://youtu.be/Lahf-FNC53g?t=941
Skullgirls OCE Danisen,2019-11-28,Oceania,1,2E+ Final,CM,PW,N,N,Mao,DB,BB,PC,https://youtu.be/Lahf-FNC53g?t=1669
Skullgirls OCE Danisen,2019-11-28,Oceania,1,2E+ Final,Drip,MF,N,N,Ramsnacks,MF,PW,BB,https://youtu.be/Lahf-FNC53g?t=2293
Skullgirls OCE Danisen,2019-11-28,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,RiskyCD,VA,CE,N,https://youtu.be/Lahf-FNC53g?t=2868
Casual Matches,2019-11-26,North America,1,2E+ Final,Plamakai,PC,CE,N,Wingit,VA,PC,N,https://youtu.be/KRsx2aqdXac
Skullgirls OCE Danisen,2019-11-25,Oceania,1,2E+ Final,Dema,FU,N,N,CM,PW,N,N,https://youtu.be/Vixze0TbTh4?t=875
Skullgirls OCE Danisen,2019-11-25,Oceania,1,2E+ Final,Bizzy,CE,EL,N,chimps,PS,FI,BB,https://youtu.be/Vixze0TbTh4?t=1430
Skullgirls OCE Danisen,2019-11-25,Oceania,1,2E+ Final,Mao,DB,BB,PC,Enhasiac,VA,N,N,https://youtu.be/Vixze0TbTh4?t=2282
Skullgirls OCE Danisen,2019-11-25,Oceania,1,2E+ Final,Drip,MF,N,N,cobalt,PS,FI,N,https://youtu.be/Vixze0TbTh4?t=2983
Casual Matches,2019-11-25,North America,1,2E+ Final,Cuban Chris,CE,BB,N,Wingit,PC,N,N,https://youtu.be/M6J3xDUdP18
Skullgirls OCE Danisen,2019-11-25,Oceania,1,2E+ Final,RiskyCD,VA,CE,N,Villyness,PC,N,N,https://youtu.be/Vixze0TbTh4?t=2631
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Alphy,PW,PC,BB,Will,BW,CE,N,https://youtu.be/455x3VQt3_U?t=175s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Mith,FI,PS,N,Laggie,MF,DB,N,https://youtu.be/455x3VQt3_U?t=983s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Shovel,PC,N,N,Receita Federal,VA,DB,BB,https://youtu.be/455x3VQt3_U?t=1444s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Jorge,PC,BW,N,Alphy,PW,PC,BB,https://youtu.be/455x3VQt3_U?t=2054s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Acido,DB,FU,FI,Receita Federal,DB,PC,BB,https://youtu.be/455x3VQt3_U?t=2609s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Tiago,BW,CE,N,Jorge,PC,BB,N,https://youtu.be/455x3VQt3_U?t=3480s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Acido,FI,DB,FU,Jorge,PC,BW,BB,https://youtu.be/455x3VQt3_U?t=4006s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Kima,RF,PW,PS,Receita Federal,DB,PC,BB,https://youtu.be/455x3VQt3_U?t=4685s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Laggie,MF,DB,CE,https://youtu.be/455x3VQt3_U?t=5288s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Receita Federal,DB,PC,BB,Jorge,PC,BW,BB,https://youtu.be/455x3VQt3_U?t=6579s
Brasil Special Showdown,2019-11-24,South America,1,2E+ Final,Acido,DB,FU,FI,Receita Federal,DB,PC,BB,https://youtu.be/455x3VQt3_U?t=7190s
Casual Matches,2019-11-23,North America,1,2E+ Final,Wingit,PC,N,N,Cuban Chris,VA,CE,N,https://youtu.be/CabKmjCtZWo
Casual Matches,2019-11-23,North America,1,2E+ Final,Wingit,VA,PC,N,Inko,RF,BB,N,https://youtu.be/gWaWqWvryxo
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,Drip,MF,N,N,Hinoko,CE,BB,N,https://youtu.be/7G45z16iDqY?t=743
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,Hagith,MF,BW,N,Villyness,PC,N,N,https://youtu.be/7G45z16iDqY?t=1148
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,Drip,MF,BB,N,Mao,DB,BB,PC,https://youtu.be/7G45z16iDqY?t=1683
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,Age,CE,BB,EL,cynthi,VA,EL,N,https://youtu.be/7G45z16iDqY?t=2131
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,Hagith,MF,BW,N,SeaJay,BB,DB,CE,https://youtu.be/7G45z16iDqY?t=2607
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,cobalt,PS,FI,N,No Funny Name,FI,CE,BB,https://youtu.be/7G45z16iDqY?t=3050
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,Age,CE,BB,EL,Mao,DB,BB,PC,https://youtu.be/7G45z16iDqY?t=3676
Skullgirls OCE Ranbats,2019-11-22,Oceania,1,2E+ Final,SeaJay,BB,DB,CE,No Funny Name,FI,CE,BB,https://youtu.be/7G45z16iDqY?t=4366
